# t,x
-3.000000000000000000e+00,5.143516556418883322e-15
-2.993325917686318061e+00,2.924244211324243947e-01
-2.986651835372636121e+00,5.781792989446301601e-01
-2.979977753058954182e+00,8.507579825466486945e-01
-2.973303670745272687e+00,1.103975417930890490e+00
-2.966629588431590747e+00,1.332118587949410404e+00
-2.959955506117908808e+00,1.530084831247084942e+00
-2.953281423804226868e+00,1.693504505975866881e+00
-2.946607341490544929e+00,1.818844880204502967e+00
-2.939933259176862990e+00,1.903492629415956205e+00
-2.933259176863181494e+00,1.945812888805956931e+00
-2.926585094549499555e+00,1.945183428862248487e+00
-2.919911012235817616e+00,1.902003180079303135e+00
-2.913236929922135676e+00,1.817675008842704720e+00
-2.906562847608453737e+00,1.694563323212315620e+00
-2.899888765294771797e+00,1.535927746278609174e+00
-2.893214682981090302e+00,1.345834718215974224e+00
-2.886540600667408363e+00,1.129049459375730979e+00
-2.879866518353726423e+00,8.909112304781673375e-01
-2.873192436040044484e+00,6.371952487900435225e-01
-2.866518353726362545e+00,3.739649499709889469e-01
-2.859844271412680605e+00,1.074185154434004752e-01
-2.853170189098999110e+00,-1.562662911270990551e-01
-2.846496106785317171e+00,-4.110849202475352904e-01
-2.839822024471635231e+00,-6.513525027154191127e-01
-2.833147942157953292e+00,-8.718402231428651339e-01
-2.826473859844271352e+00,-1.067898139579057215e+00
-2.819799777530589413e+00,-1.235561380276040788e+00
-2.813125695216907474e+00,-1.371637121156238814e+00
-2.806451612903225978e+00,-1.473770286859192868e+00
-2.799777530589544039e+00,-1.540486509232694923e+00
-2.793103448275862100e+00,-1.571211503299446033e+00
-2.786429365962180160e+00,-1.566266664691781108e+00
-2.779755283648498221e+00,-1.526841336511487457e+00
-2.773081201334816281e+00,-1.454942819835275181e+00
-2.766407119021134786e+00,-1.353325793522115239e+00
-2.759733036707452847e+00,-1.225403349510507667e+00
-2.753058954393770907e+00,-1.075142324842186081e+00
-2.746384872080088968e+00,-9.069460085260268034e-01
-2.739710789766407029e+00,-7.255276096161156207e-01
-2.733036707452725089e+00,-5.357780845982829110e-01
-2.726362625139043594e+00,-3.426320321671324498e-01
-2.719688542825361655e+00,-1.509353694105119992e-01
-2.713014460511679715e+00,3.468159410543592003e-02
-2.706340378197997776e+00,2.099222653492380797e-01
-2.699666295884315836e+00,3.709299321243114678e-01
-2.692992213570633897e+00,5.143792308703496463e-01
-2.686318131256951958e+00,6.375506158395349843e-01
-2.679644048943270462e+00,7.383860376076522014e-01
-2.672969966629588523e+00,8.155245945539207897e-01
-2.666295884315906584e+00,8.683175061609466061e-01
-2.659621802002224644e+00,8.968223549566057828e-01
-2.652947719688542705e+00,9.017771375791427957e-01
-2.646273637374860765e+00,8.845552379480619010e-01
-2.639599555061178826e+00,8.471029707031041411e-01
-2.632925472747497331e+00,7.918618259172927054e-01
-2.626251390433815391e+00,7.216779631424088404e-01
-2.619577308120133452e+00,6.397018425985777634e-01
-2.612903225806451513e+00,5.492811345213941543e-01
-2.606229143492769573e+00,4.538502075979666817e-01
-2.599555061179088078e+00,3.568195600233083908e-01
-2.592880978865406139e+00,2.614685207602190919e-01
-2.586206896551724199e+00,1.708444156942294789e-01
-2.579532814238042260e+00,8.767116791797291420e-02
-2.572858731924360320e+00,1.426999038154530552e-02
-2.566184649610678381e+00,-4.750555793316924014e-02
-2.559510567296996442e+00,-9.631833269835321509e-02
-2.552836484983314946e+00,-1.313788647354884320e-01
-2.546162402669633007e+00,-1.524583419878665635e-01
-2.539488320355951068e+00,-1.598830936374113776e-01
-2.532814238042269128e+00,-1.545109198956919894e-01
-2.526140155728587189e+00,-1.376901612366989713e-01
-2.519466073414905249e+00,-1.112029223632025610e-01
-2.512791991101223310e+00,-7.719434378563905241e-02
-2.506117908787541815e+00,-3.809023361761126880e-02
-2.499443826473859875e+00,3.494278170388801993e-03
-2.492769744160177936e+00,4.485213142342300841e-02
-2.486095661846495997e+00,8.328466051142752180e-02
-2.479421579532814057e+00,1.162016512830199577e-01
-2.472747497219132562e+00,1.412179374951989530e-01
-2.466073414905450623e+00,1.562434476670139238e-01
-2.459399332591768683e+00,1.595638097002002320e-01
-2.452725250278086744e+00,1.499089039715399974e-01
-2.446051167964404804e+00,1.265071176862544444e-01
-2.439377085650722865e+00,8.912348355031840530e-02
-2.432703003337040926e+00,3.808037173661726893e-02
-2.426028921023359430e+00,-2.574006848402499159e-02
-2.419354838709677491e+00,-1.009119676003114030e-01
-2.412680756395995552e+00,-1.854999819917872994e-01
-2.406006674082313612e+00,-2.771108573691876131e-01
-2.399332591768631673e+00,-3.729609057851767107e-01
-2.392658509454950178e+00,-4.699574974163441832e-01
-2.385984427141267794e+00,-5.647922266306988348e-01
-2.379310344827586299e+00,-6.540430367036980108e-01
-2.372636262513904359e+00,-7.342822902108678829e-01
-2.365962180200222420e+00,-8.021875616768940898e-01
-2.359288097886540481e+00,-8.546518120960373555e-01
-2.352614015572858541e+00,-8.888895853805327540e-01
-2.345939933259177046e+00,-9.025359457747897940e-01
-2.339265850945495107e+00,-8.937350510935190284e-01
-2.332591768631813167e+00,-8.612155248070328950e-01
-2.325917686318131228e+00,-8.043501433403515977e-01
-2.319243604004449288e+00,-7.231977838266450131e-01
-2.312569521690767349e+00,-6.185260701030550479e-01
-2.305895439377085410e+00,-4.918136972161760712e-01
-2.299221357063403914e+00,-3.452319918787373210e-01
-2.292547274749721975e+00,-1.816058618789142542e-01
-2.285873192436040036e+00,-4.354884472234976656e-03
-2.279199110122358096e+00,1.825841347690424499e-01
-2.272525027808676157e+00,3.748512520106114243e-01
-2.265850945494994662e+00,5.677717424700362558e-01
-2.259176863181312278e+00,7.564759050903147042e-01
-2.252502780867630783e+00,9.360271320692136188e-01
-2.245828698553948843e+00,1.101554784618618665e+00
-2.239154616240266904e+00,1.248388235134504143e+00
-2.232480533926584965e+00,1.372188355513503266e+00
-2.225806451612903025e+00,1.469072754665536440e+00
-2.219132369299221530e+00,1.535731195455788844e+00
-2.212458286985539591e+00,1.569527849555441890e+00
-2.205784204671857651e+00,1.568587372331952778e+00
-2.199110122358175712e+00,1.531862190605262963e+00
-2.192436040044493772e+00,1.459178882995203264e+00
-2.185761957730811833e+00,1.351262082659575814e+00
-2.179087875417129894e+00,1.209734930612916814e+00
-2.172413793103448398e+00,1.037095738240733311e+00
-2.165739710789766459e+00,8.366711628257766931e-01
-2.159065628476084520e+00,6.125468421293058796e-01
-2.152391546162402580e+00,3.694770555617678531e-01
-2.145717463848720641e+00,1.127755629682352656e-01
-2.139043381535039146e+00,-1.518096987536793896e-01
-2.132369299221356762e+00,-4.182349209583851590e-01
-2.125695216907675267e+00,-6.803082123939926396e-01
-2.119021134593993327e+00,-9.318430692550386807e-01
-2.112347052280311388e+00,-1.166813539663023480e+00
-2.105672969966629449e+00,-1.379507019358882980e+00
-2.098998887652947509e+00,-1.564670648091146532e+00
-2.092324805339266014e+00,-1.717647417936590815e+00
-2.085650723025584075e+00,-1.834498352214061878e+00
-2.078976640711902135e+00,-1.912107460455651609e+00
-2.072302558398220196e+00,-1.948266612047061752e+00
-2.065628476084538256e+00,-1.941737987101176177e+00
-2.058954393770856317e+00,-1.892292344158197803e+00
-2.052280311457174378e+00,-1.800721974866645869e+00
-2.045606229143492882e+00,-1.668827878955326138e+00
-2.038932146829810943e+00,-1.499381370690848758e+00
-2.032258064516129004e+00,-1.296061002323904976e+00
-2.025583982202447064e+00,-1.063366342517056085e+00
-2.018909899888765125e+00,-8.065107607417625335e-01
-2.012235817575083630e+00,-5.312959255039467754e-01
-2.005561735261401246e+00,-2.439712098875403135e-01
-1.998887652947719529e+00,4.891840089929811591e-02
-1.992213570634037811e+00,3.406919994399660867e-01
-1.985539488320355872e+00,6.246959407589146585e-01
-1.978865406006673933e+00,8.944663259479030959e-01
-1.972191323692992215e+00,1.143886607673980871e+00
-1.965517241379310276e+00,1.367336270321408920e+00
-1.958843159065628337e+00,1.559826775018829936e+00
-1.952169076751946619e+00,1.717121298493460291e+00
-1.945494994438264680e+00,1.835835225365333390e+00
-1.938820912124582740e+00,1.913514864441238084e+00
-1.932146829810901023e+00,1.948692436910945958e+00
-1.925472747497219084e+00,1.940916012416689096e+00
-1.918798665183537144e+00,1.890753730732231297e+00
-1.912124582869855427e+00,1.799772324328441808e+00
-1.905450500556173488e+00,1.670490632099883577e+00
-1.898776418242491548e+00,1.506309448766818271e+00
-1.892102335928809831e+00,1.311419670339832422e+00
-1.885428253615127892e+00,1.090691257016935811e+00
-1.878754171301445952e+00,8.495460259916415291e-01
-1.872080088987764013e+00,5.938176948473085082e-01
-1.865406006674082295e+00,3.296029107631929800e-01
-1.858731924360400356e+00,6.310721351557641023e-02
-1.852057842046718417e+00,-1.995100141120426107e-01
-1.845383759733036699e+00,-4.522875587795956998e-01
-1.838709677419354760e+00,-6.896074149502711137e-01
-1.832035595105672821e+00,-9.063291302802317650e-01
-1.825361512791991103e+00,-1.097910056051809802e+00
-1.818687430478309164e+00,-1.260508507216157703e+00
-1.812013348164627224e+00,-1.391067321240031518e+00
-1.805339265850945507e+00,-1.487375853975118289e+00
-1.798665183537263568e+00,-1.548109048793956610e+00
-1.791991101223581628e+00,-1.572842845592826944e+00
-1.785317018909899911e+00,-1.562045841463262974e+00
-1.778642936596217972e+00,-1.517047757067851999e+00
-1.771968854282536032e+00,-1.439985884381948189e+00
-1.765294771968854315e+00,-1.333731275495339874e+00
-1.758620689655172376e+00,-1.201796962752549547e+00
-1.751946607341490436e+00,-1.048230963354355838e+00
-1.745272525027808497e+00,-8.774972043114693809e-01
-1.738598442714126779e+00,-6.943477962903727985e-01
-1.731924360400444840e+00,-5.036902799400323483e-01
-1.725250278086762901e+00,-3.104535610170512383e-01
-1.718576195773081183e+00,-1.194562391976942139e-01
-1.711902113459399244e+00,6.471907903868290290e-02
-1.705228031145717305e+00,2.378421066867456579e-01
-1.698553948832035587e+00,3.961387708969239529e-01
-1.691879866518353648e+00,5.363799944389773255e-01
-1.685205784204671708e+00,6.559531430220968407e-01
-1.678531701890989991e+00,7.529144362986989192e-01
-1.671857619577308052e+00,8.260211821171479230e-01
-1.665183537263626112e+00,8.747432821110715517e-01
-1.658509454949944395e+00,8.992540551496777113e-01
-1.651835372636262456e+00,9.004010164643778680e-01
-1.645161290322580516e+00,8.796578176443988761e-01
-1.638487208008898799e+00,8.390590801573165614e-01
-1.631813125695216860e+00,7.811203278142879736e-01
-1.625139043381534920e+00,7.087456285117905708e-01
-1.618464961067852981e+00,6.251258814860558566e-01
-1.611790878754171263e+00,5.336309243680976699e-01
-1.605116796440489324e+00,4.376987782303495833e-01
-1.598442714126807385e+00,3.407253950003024112e-01
-1.591768631813125667e+00,2.459582193235114733e-01
-1.585094549499443728e+00,1.563967282614864285e-01
-1.578420467185761789e+00,7.470287193962665828e-02
-1.571746384872080071e+00,3.124013863378571898e-03
-1.565072302558398132e+00,-5.656942906231343660e-02
-1.558398220244716192e+00,-1.031299077979165313e-01
-1.551724137931034475e+00,-1.358609943623318994e-01
-1.545050055617352536e+00,-1.546272808191648807e-01
-1.538375973303670596e+00,-1.598457987123725887e-01
-1.531701890989988879e+00,-1.524593955062846229e-01
-1.525027808676306940e+00,-1.338930511363301545e-01
-1.518353726362625000e+00,-1.059946330059134412e-01
-1.511679644048943283e+00,-7.096205663381952022e-02
-1.505005561735261344e+00,-3.125922799837867194e-02
-1.498331479421579404e+00,1.047651946858153826e-02
-1.491657397107897687e+00,5.153252511687325677e-02
-1.484983314794215747e+00,8.922130441515657706e-02
-1.478309232480533808e+00,1.209802492450418598e-01
-1.471635150166851869e+00,1.444673430716081342e-01
-1.464961067853170151e+00,1.576498283564319314e-01
-1.458286985539488212e+00,1.588829749361443389e-01
-1.451612903225806273e+00,1.469763952093804393e-01
-1.444938820912124555e+00,1.212457262136272806e-01
-1.438264738598442616e+00,8.154793913597313537e-02
-1.431590656284760676e+00,2.829903065450356525e-02
-1.424916573971078959e+00,-3.752661665389334100e-02
-1.418242491657397020e+00,-1.144153613406119208e-01
-1.411568409343715080e+00,-2.003515106351324571e-01
-1.404894327030033363e+00,-2.928716475596867541e-01
-1.398220244716351424e+00,-3.891345882600575345e-01
